rank,isbn13,7세_대출,적합도,인기점수(50),추천도(100),제목,저자,출판사,출판년,추천연령,최다선택나이,분포,그림책,총대출
40,9788936454951,7974,0.687,46.6,80.9,할머니의 여름휴가,안녕달,창비,2016,3~9세,3,더 큰 아이 쪽으로 넓음,True,38130
41,9788955820683,7968,0.657,46.6,79.4,용돈주세요,글: 고대영;그림: 김영진,길벗어린이,2007,4~8세,6,대칭,True,30989
42,9788955820966,7966,0.673,46.6,80.2,거짓말 ,글: 고대영 ;그림: 김영진,길벗어린이,2009,4~8세,6,대칭,True,31928
43,9788955821055,7950,0.767,46.6,84.9,집안 치우기 ,글: 고대영 ;그림: 김영진,길벗어린이,2010,4~9세,6,대칭,True,34697
44,9791164137527,7895,0.36,46.5,64.5,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,8~11세,9,더 큰 아이 쪽으로 넓음,True,51929
45,9791164137053,7877,0.623,46.5,77.6,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,7~11세,9,대칭,False,41993
46,9788966350759,7828,0.657,46.5,79.4,하늘 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2017,4~8세,5,더 큰 아이 쪽으로 넓음,False,37318
47,9788989646488,7818,0.885,46.5,90.7,엄마 까투리 ,권정생 글 ;김세현 그림,낮은산,2008,4~9세,7,대칭,True,25167
48,9791164138197,7754,0.359,46.4,64.4,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,8~11세,9,더 큰 아이 쪽으로 넓음,True,49872
49,9788949110073,7743,0.492,46.4,71.0,지각대장 존 ,존 버닝햄 글·그림 ;박상희 옮김,비룡소,2006,3~7세,7,더 어린 아이부터 봄,True,22604
50,9788955821970,7613,0.685,46.3,80.6,칭찬 먹으러 가요 ,글: 고대영 ;그림: 김영진,길벗어린이,2012,4~8세,6,대칭,True,31845
51,9788934968726,7598,0.992,46.3,95.9,이게 정말 사과일까? ,요시타게 신스케 글·그림 ;고향옥 옮김,김영사,2014,5~9세,9,더 어린 아이부터 봄,True,30766
52,9788986621105,7583,0.902,46.3,91.4,만희네 집 ,글·그림: 권윤덕,길벗어린이,2012,4~9세,7,대칭,True,24147
53,9791156130796,7495,0.991,46.3,95.8,불만이 있어요 ,요시타케 신스케 글·그림 ;김정화 옮김,봄나무,2016,5~10세,9,더 어린 아이부터 봄,True,33011
54,9788959762088,7489,0.692,46.3,80.8,엉덩이탐정 :뿡뿡 쪼그만 서장의 대위기!? ,트롤 글·그림 ;전경아 옮김,문학수첩리틀북,2017,4~8세,6,대칭,True,28651
55,9788934969952,7443,0.718,46.2,82.1,책 먹는 여우와 이야기 도둑 :《책 먹는 여우》두 번째 이야기 ,프란치스카 비어만 글·그림 ;송순섭 옮김,김영사,2015,7~10세,9,대칭,False,39503
56,9788955820805,7413,0.723,46.2,82.3,손톱 깨물기 ,글: 고대영 ;그림: 김영진,길벗어린이,2008,4~8세,6,대칭,True,31788
57,9791158360276,7381,0.472,46.2,69.8,꽁꽁꽁 ,윤정주 글·그림,책읽는곰,2016,3~7세,5,대칭,True,33898
58,9788952773104,7373,0.495,46.2,70.9,13층 나무 집 ,앤디 그리피스 글 ;신수진 옮김,시공사,2015,8~12세,9,더 큰 아이 쪽으로 넓음,False,48699
59,9791158360245,7364,0.375,46.2,64.9,초밥이 빙글빙글 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2016,3~6세,5,대칭,True,32358
60,9788955820461,7342,0.52,46.2,72.1,지하철을 타고서,글: 고대영;그림:김영진,길벗어린이,2006,3~7세,6,더 어린 아이부터 봄,True,29596
61,9788955820904,7339,0.556,46.1,74.0,두발자전거 배우기 ,글: 고대영 ;그림: 김영진,길벗어린이,2009,3~7세,6,대칭,True,28169
62,9791156130727,7250,0.987,46.1,95.4,이유가 있어요 ,요시타케 신스케 글·그림 ;김정화 옮김,봄나무,2015,4~9세,9,더 어린 아이부터 봄,True,32094
63,9788955821697,7095,0.688,46.0,80.4,먹는 이야기 ,글: 고대영 ;그림: 김영진,길벗어린이,2011,4~8세,6,대칭,True,29888
64,9788972590637,7064,0.201,46.0,56.0,무지개 물고기,마르쿠스 피스터 글.그림;공경희 옮김,시공사,1994,2~6세,4,대칭,True,21953
65,9791164136032,7057,0.384,45.9,65.1,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,8~11세,9,더 큰 아이 쪽으로 넓음,True,45675
66,9791187287254,7043,0.655,45.9,78.7,(진짜 일 학년) 책가방을 지켜라! ,신순재 글 ;안은진 그림,천개의바람,2017,4~7세,7,더 어린 아이부터 봄,True,14441
67,9788936447861,7027,0.449,45.9,68.4,고양이 해결사 깜냥,홍민정 동화 ;김재희 그림,창비,2020,8~11세,9,더 큰 아이 쪽으로 넓음,False,42388
68,9788943308827,7008,0.756,45.9,83.7,(오늘의 일기) 학교 가는 날 ,글: 송언 ;그림: 김동수,보림출판사,2011,3~8세,7,더 어린 아이부터 봄,True,16866
69,9788958284055,7006,0.57,45.9,74.4,눈물바다 ,서현 글·그림,사계절출판사,2009,3~7세,7,더 어린 아이부터 봄,True,25351
70,9788901232232,6997,0.691,45.9,80.5,팥빙수의 전설 :이지은 그림책 ,글·그림: 이지은,웅진씽크빅,2019,3~8세,5,대칭,False,31098
71,9791196025809,6962,0.389,45.9,65.3,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,9~12세,11,더 어린 아이부터 봄,False,60137
72,9788949161341,6916,0.597,45.8,75.7,만복이네 떡집 ,김리리 글 ;이승현 그림,비룡소,2010,7~11세,9,대칭,False,47100
73,9791164135738,6875,0.693,45.8,80.5,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,7~11세,9,대칭,True,34366
74,9791185564951,6820,0.271,45.8,59.3,빵 공장이 들썩들썩 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2015,3~6세,3,더 큰 아이 쪽으로 넓음,True,30744
75,9788901060316,6800,0.505,45.8,71.0,도서관에 간 사자,글: 미셸 누드슨;옮김: 홍연미,웅진씽크빅,2007,3~7세,7,더 어린 아이부터 봄,False,18958
76,9791164137121,6768,0.378,45.7,64.6,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,8~11세,9,더 큰 아이 쪽으로 넓음,True,44594
77,9791164136438,6764,0.679,45.7,79.7,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,7~11세,9,대칭,True,34239
78,9791159950681,6685,0.95,45.7,93.2,엄마 자판기 ,글·그림: 조경희,노란돼지,2019,5~10세,9,더 어린 아이부터 봄,True,29295
79,9788964960035,6641,0.965,45.6,93.9,나는 나의 주인 ,채인선 글 ;안은진 그림,토토북,2010,5~9세,8,더 어린 아이부터 봄,False,32419
80,9788934978688,6631,0.997,45.6,95.5,심심해 심심해 ,요시타케 신스케 글·그림 ;고향옥 옮김,김영사,2017,5~9세,9,더 어린 아이부터 봄,True,28395
81,9788955824896,6622,0.638,45.6,77.5,틀리면 어떡해? ,김영진 글·그림,길벗어린이,2019,4~7세,6,대칭,True,23487
82,9791164137435,6606,0.69,45.6,80.1,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,7~11세,9,대칭,True,32905
83,9791158361839,6598,0.565,45.6,73.8,슈퍼 토끼 :유설화 그림책 ,유설화 글·그림,책읽는곰,2020,3~7세,5,대칭,True,28872
84,9791196025861,6537,0.375,45.5,64.3,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,9~12세,9,더 큰 아이 쪽으로 넓음,False,57597
85,9788934975311,6532,0.931,45.5,92.1,이게 정말 천국일까? ,요시타케 신스케 글·그림 ;고향옥 옮김,김영사,2016,5~9세,9,더 어린 아이부터 봄,True,28645
86,9791158361365,6518,0.564,45.5,73.7,나는 개다 ,백희나,책읽는곰,2019,3~7세,4,더 큰 아이 쪽으로 넓음,True,30367
87,9788959762323,6489,0.703,45.5,80.7,엉덩이 탐정 :뿡뿡 사라진 도시락 수수께끼! ,트롤 글·그림 ;전경아 옮김,문학수첩리틀북,2018,4~8세,6,대칭,True,23736
88,9788971967751,6466,0.591,45.5,75.0,똥벼락,김회경 글;조혜란 그림,사계절출판사,2001,3~7세,7,더 어린 아이부터 봄,True,19520
89,9788986565041,6463,0.81,45.5,86.0,세상에서 제일 힘센 수탉 ,글쓴이: 이호백 ;그린이: 이억배,재미마주,1997,4~8세,7,더 어린 아이부터 봄,True,16698
90,9788964963678,6452,0.657,45.5,78.3,오싹오싹 팬티! ,글: 에런 레이놀즈 ;옮김: 홍연미,토토북,2018,4~8세,5,대칭,True,31114
91,9791164139897,6447,0.352,45.5,63.1,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,8~11세,9,더 큰 아이 쪽으로 넓음,True,43461
92,9788901121345,6413,0.358,45.4,63.3,가족은 꼬옥 안아 주는 거야 ,박윤경 글 ;김이랑 그림,웅진씽크빅,2011,2~7세,7,더 어린 아이부터 봄,False,13720
93,9788936447014,6404,0.749,45.4,82.9,아홉 살 마음 사전 ,박성우 글 ;김효은 그림,창비,2017,6~10세,8,대칭,False,43344
94,9791158362478,6360,0.567,45.4,73.8,꽁꽁꽁 좀비 ,윤정주 글·그림,책읽는곰,2021,4~7세,6,대칭,True,26324
95,9791164134649,6355,0.399,45.4,65.4,(흔한남매) 안 흔한 일기,흔한남매 원작 ;조병주 그림,미래엔,2020,8~11세,9,더 큰 아이 쪽으로 넓음,False,41840
96,9788949160368,6349,0.797,45.4,85.2,칠판 앞에 나가기 싫어!,다니엘 포세트 글;최윤정 옮김,비룡소,1997,7~9세,9,더 어린 아이부터 봄,False,23621
97,9788934995357,6313,0.934,45.4,92.0,그것만 있을 리가 없잖아 ,요시타케 신스케 글·그림 ;고향옥 옮김,김영사,2019,5~9세,9,더 어린 아이부터 봄,True,27541
98,9788934989257,6309,0.473,45.4,69.0,흔한남매 과학 탐험대,원작: 흔한남매 ;임혜영,김영사,2021,8~11세,9,대칭,True,36492
99,9791164137923,6283,0.387,45.3,64.7,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,8~11세,9,더 큰 아이 쪽으로 넓음,True,41521
100,9788936448011,6251,0.449,45.3,67.7,고양이 해결사 깜냥,홍민정 동화 ;김재희 그림,창비,2020,8~11세,9,더 큰 아이 쪽으로 넓음,False,38294
